amount,log_amount,amount_vs_user_avg,is_high_amount,is_very_high_amount,is_extreme_amount,transactions_last_1h,transactions_last_24h,is_velocity_spike_1h,is_velocity_spike_24h,velocity_ratio,distance_from_home_km,is_international,distance_risk,international_far,hour_of_day,day_of_week,is_late_night,is_business_hours,is_weekend,card_present,merchant_risk_score,is_high_risk_merchant,online_international,failed_attempts,has_failed_attempts,many_failed_attempts,device_match,unknown_device,manual_risk_score,is_fraud
478.63,6.173014973323829,1.036,1,0,0,1,1,0,0,24.0,17.93,0,1,0,18,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
252.34,5.534732460055486,0.838,0,0,0,1,1,0,0,24.0,15.25,0,1,0,18,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
281.36,5.643182852527271,1.131,0,0,0,1,1,0,0,24.0,21.83,0,1,0,19,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
445.14,6.100632804108636,0.917,1,0,0,1,1,0,0,24.0,23.33,0,1,0,19,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
492.93,6.202393806742613,1.022,1,0,0,1,1,0,0,24.0,34.38,0,1,0,19,6,0,0,1,1,2,0,0,1,1,0,1,0,0.0,0
205.34,5.32952529367223,0.498,0,0,0,1,1,0,0,24.0,23.31,0,1,0,19,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
154.53,5.046838639056468,0.42,0,0,0,1,1,0,0,24.0,22.77,0,1,0,20,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
121.04,4.804348859848469,0.378,0,0,0,1,1,0,0,24.0,28.79,0,1,0,20,6,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
306.29,5.727791927116553,0.623,0,0,0,1,1,0,0,24.0,32.01,0,1,0,20,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
182.62,5.212868404715554,0.773,0,0,0,1,1,0,0,24.0,32.87,0,1,0,20,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
328.96,5.798971434992531,0.892,0,0,0,1,1,0,0,24.0,20.0,0,1,0,20,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
56.29,4.048126088420487,1.74,0,0,0,1,1,0,0,24.0,7.96,0,0,0,21,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
887.99,6.790085986856713,2.011,1,1,0,1,1,0,0,24.0,35.08,0,1,0,21,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
328.76,5.798365117142149,1.179,0,0,0,1,2,0,0,12.0,1.57,0,0,0,21,6,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
292.08,5.6804456092917635,1.082,0,0,0,1,1,0,0,24.0,18.3,0,1,0,21,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
126.09,4.8448954968939795,1.242,0,0,0,1,1,0,0,24.0,21.09,0,1,0,22,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
61.43,4.134045929073653,0.359,0,0,0,1,1,0,0,24.0,33.0,0,1,0,22,6,0,0,1,1,2,0,0,0,0,0,0,1,0.0968,0
296.54,5.695548669729098,1.24,0,0,0,1,1,0,0,24.0,30.07,0,1,0,22,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
68.17,4.236567242612494,0.659,0,0,0,1,2,0,0,12.0,19.97,0,1,0,22,6,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
22.6,3.1612467120315646,0.384,0,0,0,1,2,0,0,12.0,25.28,0,1,0,22,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
89.19,4.501918556177617,0.317,0,0,0,1,1,0,0,24.0,18.21,0,1,0,23,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
382.96,5.9505383804953365,0.832,0,0,0,1,1,0,0,24.0,30.43,0,1,0,23,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
274.26,5.617716105551386,1.072,0,0,0,1,1,0,0,24.0,29.74,0,1,0,23,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
246.82,5.512702676188347,1.442,0,0,0,1,2,0,0,12.0,34.35,0,1,0,23,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
148.8,5.00930107108312,0.332,0,0,0,1,1,0,0,24.0,33.61,0,1,0,23,6,0,0,1,1,2,0,0,0,0,0,0,1,0.0968,0
41.27,3.7440776145786985,1.638,0,0,0,1,1,0,0,24.0,18.25,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
91.44,4.52655978540618,1.233,0,0,0,1,1,0,0,24.0,40.39,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
177.0,5.181783550292085,1.687,0,0,0,1,1,0,0,24.0,30.54,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
27.84,3.3617633124167483,0.638,0,0,0,1,1,0,0,24.0,23.77,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
698.11,6.5498080975209145,1.405,1,1,0,1,1,0,0,24.0,13.15,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
238.82,5.4798886419512876,0.681,0,0,0,1,1,0,0,24.0,23.56,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
436.81,6.081785026308028,1.448,1,0,0,1,1,0,0,24.0,21.04,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
538.44,6.290531564426327,1.474,1,0,0,1,1,0,0,24.0,26.58,0,1,0,1,0,0,0,0,1,2,0,0,1,1,0,1,0,0.0,0
582.51,6.36906158954034,1.235,1,0,0,1,1,0,0,24.0,23.47,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
510.85,6.23803161336578,1.761,1,0,0,1,1,0,0,24.0,16.11,0,1,0,2,0,1,0,0,1,2,0,0,1,1,0,1,0,0.129,0
322.42,5.778951788149798,0.944,0,0,0,1,1,0,0,24.0,4.65,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0.2258,0
37.47,3.6498787167642037,1.358,0,0,0,1,1,0,0,24.0,37.78,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0.2258,0
268.63,5.597050648811833,0.645,0,0,0,1,1,0,0,24.0,24.02,0,1,0,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
330.58,5.803869107811319,1.725,0,0,0,1,1,0,0,24.0,17.49,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
96.9,4.583946549536464,1.5,0,0,0,1,1,0,0,24.0,8.97,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
176.81,5.180715564467857,0.55,0,0,0,1,1,0,0,24.0,27.54,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
212.39,5.363121477413533,0.488,0,0,0,1,1,0,0,24.0,29.55,0,1,0,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0.2258,0
418.98,6.040207091095972,1.557,1,0,0,1,1,0,0,24.0,21.45,0,1,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
79.3,4.385769620952716,0.626,0,0,0,1,1,0,0,24.0,27.27,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
874.4,6.774680924756795,1.766,1,1,0,1,1,0,0,24.0,32.26,0,1,0,4,0,1,0,0,0,2,0,0,0,0,0,0,1,0.2258,0
365.96,5.9052528502889166,0.804,0,0,0,1,1,0,0,24.0,13.47,0,1,0,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
62.06,4.144086654116915,0.26,0,0,0,1,1,0,0,24.0,21.75,0,1,0,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
140.16,4.949893998807069,0.381,0,0,0,1,1,0,0,24.0,24.62,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
122.62,4.817212344231128,1.185,0,0,0,1,1,0,0,24.0,21.58,0,1,0,5,0,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
97.38,4.588837531367194,1.501,0,0,0,1,1,0,0,24.0,26.96,0,1,0,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
178.73,5.1914557247639435,0.634,0,0,0,1,2,0,0,12.0,20.39,0,1,0,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
258.44,5.5585254619990625,1.599,0,0,0,1,1,0,0,24.0,31.48,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
187.03,5.236601524567384,2.198,0,0,0,1,1,0,0,24.0,19.32,0,1,0,5,0,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
311.18,5.743579944530267,1.135,0,0,0,1,1,0,0,24.0,25.09,0,1,0,6,0,0,0,0,0,1,0,0,1,1,0,1,0,0.0,0
301.7,5.712742216027673,0.675,0,0,0,1,1,0,0,24.0,6.09,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
432.06,6.070876286532144,1.665,1,0,0,1,1,0,0,24.0,12.08,0,1,0,6,0,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
379.19,5.940671127762083,1.252,0,0,0,1,1,0,0,24.0,17.76,0,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0968,0
401.09,5.996675944158515,1.542,1,0,0,1,1,0,0,24.0,13.45,0,1,0,7,0,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
433.16,6.073413129755149,1.665,1,0,0,2,2,0,0,24.0,22.32,0,1,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
762.4,6.6377821403111295,1.6,1,1,0,1,1,0,0,24.0,23.03,0,1,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
123.26,4.822376144635548,0.726,0,0,0,1,1,0,0,24.0,28.85,0,1,0,7,0,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
545.46,6.303461111891191,1.176,1,0,0,1,1,0,0,24.0,18.67,0,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
53.46,3.9974664872456134,0.681,0,0,0,1,1,0,0,24.0,30.22,0,1,0,8,0,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
115.47,4.75763372911456,0.368,0,0,0,1,1,0,0,24.0,25.83,0,1,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
588.86,6.379885220606888,1.886,1,0,0,1,1,0,0,24.0,27.08,0,1,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
1235.64,7.120153303358561,2.64,1,1,0,1,1,0,0,24.0,34.29,0,1,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
210.67,5.355028458132079,0.675,0,0,0,2,2,0,0,24.0,36.29,0,1,0,9,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
166.27,5.119609273323918,0.737,0,0,0,1,1,0,0,24.0,25.25,0,1,0,9,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
696.61,6.547660207354412,1.833,1,1,0,1,1,0,0,24.0,32.59,0,1,0,9,0,0,1,0,1,2,0,0,0,0,0,0,1,0.0968,0
285.75,5.65861075600948,1.638,0,0,0,1,1,0,0,24.0,32.5,0,1,0,9,0,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
171.24,5.148888853056108,0.625,0,0,0,1,2,0,0,12.0,27.61,0,1,0,9,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
107.67,4.68831576707476,0.555,0,0,0,1,1,0,0,24.0,33.24,0,1,0,10,0,0,1,0,0,1,0,0,1,1,0,1,0,0.0,0
444.0,6.09807428216624,1.415,1,0,0,1,2,0,0,12.0,31.27,0,1,0,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
211.26,5.357811938333676,0.461,0,0,0,1,1,0,0,24.0,38.55,0,1,0,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
155.02,5.049984204160167,1.175,0,0,0,1,2,0,0,12.0,16.96,0,1,0,10,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
247.63,5.515965847580267,0.828,0,0,0,1,1,0,0,24.0,33.82,0,1,0,10,0,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
44.35,3.814410176561146,0.187,0,0,0,1,1,0,0,24.0,27.9,0,1,0,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
315.34,5.756817584535343,1.34,0,0,0,1,1,0,0,24.0,40.25,0,1,0,11,0,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
498.45,6.213507492978159,4.876,1,0,0,1,7,0,0,3.429,77.26,0,1,0,11,0,0,1,0,0,4,1,0,1,1,0,1,0,0.129,1
85.56,4.460837815098172,1.491,0,0,0,1,1,0,0,24.0,32.02,0,1,0,11,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
698.26,6.550022633016636,1.44,1,1,0,1,1,0,0,24.0,33.47,0,1,0,11,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
397.75,5.988334654099054,0.96,1,0,0,1,1,0,0,24.0,29.42,0,1,0,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0968,0
270.72,5.604772124323102,0.861,0,0,0,1,1,0,0,24.0,29.31,0,1,0,12,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
140.54,4.952582362647639,0.565,0,0,0,1,1,0,0,24.0,19.87,0,1,0,12,0,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
110.94,4.717963013463214,0.375,0,0,0,1,1,0,0,24.0,26.64,0,1,0,12,0,0,1,0,1,2,0,0,0,0,0,0,1,0.0968,0
282.2,5.6461533618195645,0.732,0,0,0,1,1,0,0,24.0,21.38,0,1,0,13,0,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
88.82,4.4978076676595915,1.22,0,0,0,1,2,0,0,12.0,26.63,0,1,0,13,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
386.81,5.960515528963966,0.832,0,0,0,1,1,0,0,24.0,21.0,0,1,0,13,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
97.04,4.585375558659912,1.647,0,0,0,1,2,0,0,12.0,26.92,0,1,0,13,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
63.83,4.171768459186905,0.145,0,0,0,1,1,0,0,24.0,21.43,0,1,0,14,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
224.53,5.4184531877880175,1.058,0,0,0,1,1,0,0,24.0,17.89,0,1,0,14,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
608.83,6.413180229801903,1.554,1,0,0,1,1,0,0,24.0,24.91,0,1,0,14,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
131.94,4.889897898613436,1.276,0,0,0,1,2,0,0,12.0,24.17,0,1,0,14,0,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
352.18,5.866977841984978,1.02,0,0,0,1,1,0,0,24.0,24.64,0,1,0,14,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
242.18,5.493801909868272,0.513,0,0,0,1,1,0,0,24.0,32.18,0,1,0,15,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
176.93,5.181390214518745,0.757,0,0,0,1,1,0,0,24.0,12.68,0,1,0,15,0,0,1,0,1,2,0,0,1,1,0,1,0,0.0,0
43.98,3.8062179465311696,0.903,0,0,0,1,2,0,0,12.0,24.01,0,1,0,15,0,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
325.63,5.7888280317986185,1.216,0,0,0,1,1,0,0,24.0,21.4,0,1,0,15,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
224.41,5.4179209661938685,0.882,0,0,0,1,1,0,0,24.0,35.89,0,1,0,15,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
62.25,4.1470951276076295,1.526,0,0,0,1,1,0,0,24.0,28.71,0,1,0,16,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
213.3,5.367376902479531,0.668,0,0,0,1,1,0,0,24.0,24.33,0,1,0,16,0,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
205.44,5.330009813280526,0.618,0,0,0,1,1,0,0,24.0,31.29,0,1,0,16,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
296.33,5.694842633086727,0.682,0,0,0,1,1,0,0,24.0,9.26,0,0,0,16,0,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
104.1,4.6549122778829055,1.489,0,0,0,1,1,0,0,24.0,26.42,0,1,0,17,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
88.2,4.490881039585964,1.703,0,0,0,1,1,0,0,24.0,21.12,0,1,0,17,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
645.4,6.471418507206885,2.157,1,0,0,1,2,0,0,12.0,31.64,0,1,0,17,0,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
627.03,6.442587936027852,1.299,1,0,0,1,1,0,0,24.0,10.89,0,1,0,17,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
230.03,5.442547572219269,0.486,0,0,0,1,1,0,0,24.0,6.54,0,0,0,17,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
421.21,6.045502820590854,1.149,1,0,0,1,1,0,0,24.0,13.89,0,1,0,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
500.78,6.218161776621489,1.299,1,0,0,1,2,0,0,12.0,37.18,0,1,0,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
552.86,6.316911947230115,1.264,1,0,0,1,1,0,0,24.0,29.9,0,1,0,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
73.26,4.307572448748934,1.242,0,0,0,1,1,0,0,24.0,15.18,0,1,0,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
31.24,3.4732079176384274,0.546,0,0,0,1,1,0,0,24.0,30.6,0,1,0,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
63.1,4.160444363926624,0.809,0,0,0,1,1,0,0,24.0,37.37,0,1,0,19,0,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
237.49,5.474327380728188,0.88,0,0,0,1,2,0,0,12.0,23.35,0,1,0,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
33.65,3.5452977256359124,0.116,0,0,0,1,1,0,0,24.0,37.91,0,1,0,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
5.05,1.80005827204275,0.021,0,0,0,1,1,0,0,24.0,36.6,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0968,0
39.68,3.7057365711803594,0.509,0,0,0,1,1,0,0,24.0,25.9,0,1,0,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
327.98,5.795996958644012,1.669,0,0,0,1,1,0,0,24.0,10.11,0,1,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
670.51,6.509528907885169,1.542,1,0,0,1,1,0,0,24.0,28.97,0,1,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0968,0
52.98,3.9886136075898584,0.166,0,0,0,1,1,0,0,24.0,29.07,0,1,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
458.63,6.130421817995772,1.309,1,0,0,1,1,0,0,24.0,8.18,0,0,0,20,0,0,0,0,1,2,0,0,0,0,0,0,1,0.0968,0
711.96,6.56942531785881,1.46,1,1,0,1,1,0,0,24.0,11.64,0,1,0,21,0,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
34.27,3.563032744247961,0.108,0,0,0,1,1,0,0,24.0,28.26,0,1,0,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
284.08,5.65276984263367,0.956,0,0,0,1,1,0,0,24.0,23.98,0,1,0,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
221.72,5.405915377146055,0.939,0,0,0,1,1,0,0,24.0,21.64,0,1,0,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
346.56,5.8509373119710055,1.0,0,0,0,1,1,0,0,24.0,33.19,0,1,0,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
207.54,5.340130869361447,0.707,0,0,0,1,1,0,0,24.0,23.5,0,1,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
538.55,6.290735458809743,1.256,1,0,0,1,1,0,0,24.0,36.28,0,1,0,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
170.24,5.1430660812767455,1.471,0,0,0,1,1,0,0,24.0,25.44,0,1,0,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
59.57,4.103799720992856,0.471,0,0,0,1,1,0,0,24.0,34.81,0,1,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
208.2,5.343290732190768,1.074,0,0,0,1,2,0,0,12.0,19.24,0,1,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
245.58,5.5076864844404065,1.017,0,0,0,1,1,0,0,24.0,20.96,0,1,0,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
279.7,5.637286483367837,1.274,0,0,0,1,1,0,0,24.0,36.22,0,1,0,23,0,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
510.21,6.236780464687332,1.722,1,0,0,1,1,0,0,24.0,14.28,0,1,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
123.58,4.824948079825999,0.757,0,0,0,1,1,0,0,24.0,37.76,0,1,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
925.96,6.8319104146888066,2.249,1,1,0,1,1,0,0,24.0,22.39,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
82.17,4.420886705880596,0.47,0,0,0,1,1,0,0,24.0,28.79,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
20.23,3.055415275715165,0.842,0,0,0,1,1,0,0,24.0,24.37,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
255.16,5.545802249248404,1.079,0,0,0,1,1,0,0,24.0,26.98,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
89.53,4.505681287487349,0.856,0,0,0,1,1,0,0,24.0,20.24,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
234.58,5.462050558530638,0.684,0,0,0,1,1,0,0,24.0,18.16,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
283.56,5.6509441276402,8.179,0,0,0,1,8,0,0,3.0,172.19,0,2,0,1,1,0,0,0,0,4,1,0,3,1,1,0,1,0.3548,1
151.83,5.029326192539745,1.112,0,0,0,1,1,0,0,24.0,27.57,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
663.77,6.499441116169224,1.37,1,0,0,1,1,0,0,24.0,25.22,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
221.97,5.40703723326228,1.041,0,0,0,1,1,0,0,24.0,19.52,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
112.97,4.735935255867644,0.527,0,0,0,1,1,0,0,24.0,33.01,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
349.24,5.858618633774553,0.802,0,0,0,1,1,0,0,24.0,31.13,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
494.89,6.206354127935846,1.292,1,0,0,1,1,0,0,24.0,9.44,0,0,0,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0.129,0
212.99,5.365929284958057,0.718,0,0,0,1,1,0,0,24.0,7.55,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
470.67,6.156279588522065,1.638,1,0,0,1,1,0,0,24.0,34.66,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
676.62,6.5185866588408645,1.82,1,0,0,1,1,0,0,24.0,28.97,0,1,0,3,1,1,0,0,0,2,0,0,0,0,0,1,0,0.129,0
579.75,6.364320371650519,1.222,1,0,0,1,1,0,0,24.0,25.89,0,1,0,3,1,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
455.36,6.123281971728169,1.83,1,0,0,1,1,0,0,24.0,22.01,0,1,0,3,1,1,0,0,0,1,0,0,1,1,0,1,0,0.129,0
203.05,5.318365061851814,0.545,0,0,0,1,1,0,0,24.0,13.66,0,1,0,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
250.86,5.528873377577701,1.019,0,0,0,1,1,0,0,24.0,24.25,0,1,0,4,1,1,0,0,0,2,0,0,0,0,0,1,0,0.129,0
31.36,3.4769230921902907,0.161,0,0,0,1,1,0,0,24.0,38.0,0,1,0,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
487.7,6.191748804276109,1.042,1,0,0,1,1,0,0,24.0,24.67,0,1,0,4,1,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
221.4,5.404477562376427,1.187,0,0,0,1,1,0,0,24.0,20.1,0,1,0,4,1,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
227.11,5.4298279687502475,1.054,0,0,0,1,1,0,0,24.0,29.51,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
358.82,5.885603906408473,0.809,0,0,0,1,1,0,0,24.0,22.78,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
28.77,3.393501175027685,1.393,0,0,0,1,1,0,0,24.0,29.6,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
584.14,6.371851134839609,1.647,1,0,0,1,1,0,0,24.0,31.85,0,1,0,5,1,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
463.14,6.140186230854613,1.081,1,0,0,1,1,0,0,24.0,27.31,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0.2258,0
211.48,5.358847866288069,1.026,0,0,0,1,1,0,0,24.0,32.32,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
238.47,5.478428148044826,1.122,0,0,0,1,1,0,0,24.0,35.71,0,1,0,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
186.92,5.236016340350657,0.378,0,0,0,1,1,0,0,24.0,35.52,0,1,0,6,1,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
423.53,6.050982674632389,1.025,1,0,0,1,1,0,0,24.0,19.99,0,1,0,6,1,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
228.29,5.434987577922902,0.539,0,0,0,1,1,0,0,24.0,21.91,0,1,0,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
38.39,3.6735119769828146,1.401,0,0,0,1,1,0,0,24.0,35.71,0,1,0,7,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
138.7,4.939497266262916,0.395,0,0,0,1,1,0,0,24.0,20.51,0,1,0,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
28.51,3.3847291889548483,0.285,0,0,0,1,1,0,0,24.0,21.77,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
189.02,5.247129329778604,1.072,0,0,0,1,1,0,0,24.0,36.82,0,1,0,7,1,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
520.64,6.256977694788701,1.071,1,0,0,1,1,0,0,24.0,32.14,0,1,0,8,1,0,0,0,1,2,0,0,1,1,0,1,0,0.0,0
64.51,4.182202802743785,1.434,0,0,0,1,1,0,0,24.0,22.01,0,1,0,8,1,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
